"Family","Genus","species","bar_code","plot_code","X","Y","Fe","sapwood_dens","bark_thick","twig_dens","twig_bark_thick","N","NH4","C13","P","K","chlor","C_N","Nodulation","log_lf_area","log_tough","log_lflt_area","log_LTD","log_SLA","log_moist","PC1","PC2","PC3"
"Anacardiaceae","Astronium","lecointei","LV109392","LV1",166.7,24,NA,0.66,1.5,0.632721338,1.95387437,0.036177943,0.388964,-28.6353255,0.001974,0.0145804,49.7916546819426,12.7144192539734,0,5.72053994868296,0.104360015324243,3.64109840700312,-10.1403490618592,2.85415734715682,-0.843970070294529,-4.92685223885325,-0.683369959765495,1.66200057471281
"Anacardiaceae","Astronium","ulei","NH200376","NH20",72,335,NA,0.7377,0.5,0.518,0.894,0.020616049,0.0824441,-34.334287,0.0003742,0.0019197,89.4094768239446,22.4208462813420,0,5.29475494866575,-0.076161360965564,3.44892878448335,-9.79923982904357,2.46186898172098,-0.612489277542491,1.06888971889058,-0.947248893930364,0.478331853501543
"Anacardiaceae","Tapirira","bethanniana","LV112768","LV1",150.8,22.3,NA,0.59279,2.3,0.673740053,2.15796402,0.016327342,0.407769,-31.1342444,0.00062,0.0050382,84.916380138076,32.2403547114887,0,5.79734268517187,-0.105360515657826,3.76046032312832,-9.90078653131177,2.27356676345231,-0.500215444653975,1.13635070121371,0.0549820241865691,-0.448853634437794
"Anacardiaceae","Tapirira","bethanniana","M17116094","M1711",24,72,NA,0.5738,2.5,0.647722019,1.37667238,0.024900925,0.33214,-31.83942794,7e-04,0.0054711,82.5054070262914,20.7194204785989,0,6.36454080423394,0.25205489480863,4.32765844219039,-10.0106613366773,2.31142297641434,-0.388903019809186,-0.441272319177361,0.508291531075458,0.363520506421144
"Anacardiaceae","Tapirira","guianensis","P01860290","P018",96,30,NA,0.5944,2,0.545803689,2.5875,0.019669651,0,-33.48024193,0.0004683,0.0036223,90.1636184252958,23.1071848707433,0,7.10409804235175,0.0582689081239758,4.98383490615174,-9.81748093613203,2.38361740985275,-0.476746310113128,0.89610596220323,1.13516604053091,0.179104309756322
"Anacardiaceae","Tapirira","guianensis","P01860373","P018",1,49,NA,0.5751,5,0.525771856307983,1.1505,0.016291191,0,-28.76509205,0.00047,0.002521,121.636452767448,28.9991220408625,0,5.39992043332807,0.528665541894322,3.27965729712806,-10.0011680975765,2.08472523745427,-0.00451015547788602,1.44052025198048,1.55384955502537,-2.01712226904796
"Anacardiaceae","Tapirira","guianensis","P01860496","P018",31,93,NA,0.5482,3,0.526,1.98783188,0.019972324,0.576841,-32.66003137,0.0005702,0.0033668,87.5111900272615,23.4949766987557,0,5.47599814378541,0.334088445265937,3.3557350075854,-10.1745903348900,2.60431891890148,-0.809231659580747,0.0135305733862172,0.0547987133030027,0.268319007899756
"Anacardiaceae","Tapirira","guianensis","T10376","T1",21,84,1.2815e-05,0.50945,7.6,0.530158146,1.7177979,0.020240467,0.228715,-31.76935321,0.00109,0.00965,51.4730418176134,23.0913639986666,0,6.29574210452229,-0.488846717047215,4.17547896832228,-10.0832027873087,2.68482459187814,-0.339115727566630,-2.05978576841868,0.274331770446510,-1.19825703666242
"Anacardiaceae","Tapirira","obtusa","B435009","B4",70,89,NA,0.46,5,0.44,2.746,0.017391818,0.671414,-32.95107914,0.0007347,0.0046651,53.9008026329005,27.8898945216521,0,5.76818253204144,0.387527407421497,3.73130016999789,-9.92537152159489,2.3780456629562,-0.446287102628419,-0.0047989170089765,0.992398829176093,-1.0953070388959
"Anacardiaceae","Tapirira","obtusa","LV109372","LV1",158.5,47.7,NA,0.50464,4.95,0.436539525,2.34361106,0.01657269,0,-34.31269563,0.0005741,0.0082994,68.4737951839974,28.6768945174260,0,5.92451705275528,0.212419587951234,3.88763469071173,-10.1826020025863,2.30659625279932,-0.0195906497650041,-0.0219111672562926,1.48047166096420,-1.48643084005427
"Anacardiaceae","Tapirira","obtusa","M17116116","M1711",2,91,NA,0.4686,3,0.467,3.6965,0.035113688,0.636646,-28.7622928,0.0018653,0.01791,77.7625387552885,14.4326029474028,0,6.65726951383651,-0.112795494145344,4.62038715179295,-9.94974560985324,2.51057807349672,-0.326422900768211,-5.17146441936413,2.09252255396535,0.244286093611949
"Anacardiaceae","Tapirira","obtusa","M17116513","M1711",37,10,NA,0.3681,3,0.339,1.104,0.021925028,0.193641,-31.76613484,0.0005241,0.0021392,60.7161158030546,23.2587107756487,0,6.00843134678573,0.107358518320499,3.97154898474217,-10.0475178410402,2.52619986084097,0.128217297800754,-1.04913899305187,1.66690164491028,-2.11674998076715
"Anacardiaceae","Tapirira","obtusa","M17119841","M1711",NA,NA,NA,0.31,9,0.387,2.4415,0.017696959,0,-32.0148105,0.0003862,0.00218,71.0309321468194,27.8080113886979,0,6.24653777077665,-0.076161360965564,4.20965540873310,-9.8383355788478,2.28103675678784,0.421338457264455,0.156944571922598,2.40196538552410,-4.0121436213789
"Anacardiaceae","Tapirira","obtusa","T10362","T1",24.5,49,NA,0.5292,3.6,0.385758892,1.52131217,0.033874508,0.405733,-33.16306087,0.0007652,0.0076113,79.8577488451982,12.7144192539734,0,6.12431196871264,-0.274436845701760,4.08742960666909,-10.0953246951732,2.59978275128891,-0.260456086198189,-3.03290498147239,0.682207249033009,-0.0938513024841143
"Anacardiaceae","Thyrsodium","guianense","B427001","B4",33,76,NA,0.58,4,0.619,1.365,0.022952689,0.240589,-28.22532101,0.0005565,0.0043487,72.9098456847714,24.5969600674608,0,5.64709453835963,0.319665118304832,3.56765299667979,-9.93029019918841,2.22653035420662,-0.356674943938732,0.130823060352069,0.303748712647559,-1.08561118476252
"Anacardiaceae","Thyrsodium","guianense","B429023","B4",36,45,NA,0.6,4,0.635,1.514,0.0139089,0.277845,-33.22503833,0.0004257,0.00197,71.8161537202787,36.4440672519035,0,5.14904366380028,0.512823626428664,3.06960212212045,-10.0909887040545,2.39326205987688,-0.248461359298500,1.93921413779621,-0.114327834656830,-1.06497124938715
"Anacardiaceae","Thyrsodium","guianense","LV109018","LV1",105,67.8,4.262607e-05,0.59986,10.1,0.646232616,2.53954211,0.015282285,0.280452,-30.75492458,0.000447,0.0023923,70.0001293812275,33.6169164493399,0,5.20526008427837,0.47208479544956,3.12581854259854,-10.0533558305327,1.97208695470935,-0.386986886862391,2.05585754346808,0.226387580117609,-2.21000961644659
"Anacardiaceae","Thyrsodium","guianense","LV109455","LV1",181,47.4,NA,0.61389,5.75,0.639949699,1.7778271,0.020214701,0.612732,-30.95074745,0.0005379,0.0040583,69.5038628212208,23.7073486326580,0,3.87258893618274,0.681411924341524,3.90399083373088,-10.0154059208197,2.12285316639643,-0.299080117404150,0.541764842213341,0.00673591395701414,-0.830310514127263
"Anacardiaceae","Thyrsodium","guianense","LV109545","LV1",186.5,38.1,NA,0.6051,3.2,0.621525673,1.30410227,0.017504271,0.35686,-30.01592052,0.0006219,0.0045828,94.4975677728413,27.8898945216521,0,5.6726366481733,0.694812459879007,3.59319510649347,-10.4132719712183,2.18465013643876,-0.471765179865396,0.659372253212073,0.852226936108268,-0.0690418735208874
"Anacardiaceae","Thyrsodium","guianense","M17116458","M1711",40,61,NA,0.6136,2,0.506,1.253,0.020917233,0.843556,-29.3482603,0.0005358,0.00535,74.1930700646101,23.1624688110605,0,5.92104208281144,0.838689485850604,3.8416005411316,-9.91440617759582,2.09704915489033,-0.310746012050333,0.107281675848429,1.12178593274287,-0.0317616575902767
"Anacardiaceae","Thyrsodium","guianense","P00610440","P006",57,177,NA,0.657,5,0.574502712,3.1769463,0.014517717,0.259265,-31.65235903,0.0005589,0.005413,87.459967400795,34.5617090483304,0,5.52942908751142,0.73716406597672,3.44998754583159,-9.78898747980356,1.98596083617134,-0.544727175441672,2.41222956539921,0.86517912767046,-0.844951179402637
"Anacardiaceae","Thyrsodium","guianense","P00610524","P006",69,185,NA,0.6676,5,0.602,3.4608176,0.015930229,0.214778,-30.73751824,0.0006177,0.0016519,54.6026418701565,30.9284058000673,0,4.99179220629478,0.721086549249187,2.91235066461494,-9.99934071175936,2.06077624746048,-0.666115841508915,1.96393338256127,-0.125896742939986,-1.14945717760300
"Anacardiaceae","Thyrsodium","guianense","P00610609","P006",76,180,NA,0.6115,9,0.527785496,3.043,0.015372786,0,-31.97309215,0.0009133,0.0075467,101.121706353020,32.4099456663223,0,6.23048144757848,0.745106919490656,4.15103990589865,-9.7670030646436,1.99579540080331,-0.506335718493139,1.70840828629752,1.85430000206549,-1.12809959359866
"Anacardiaceae","Thyrsodium","guianense","P00612503","P006",53,158,NA,0.7156,2,0.713486850261688,0.83619363,0.014429662,0.31413,-31.34208185,0.00043,0.00365,76.2834883891526,33.9450486782019,0,5.11118425275686,0.416514944294749,3.03174271107702,-9.91533915458243,2.05592599988884,-0.704410372838656,2.48626236983142,-0.924451819885491,0.0698814263154302
"Anacardiaceae","Thyrsodium","puberulum","A110197","A11",42,3,3.842694e-05,0.52,7,0.621192753314972,0.6954029,0.014870956,0.18262,-30.0863261,0.0004472,0.0016559,63.8671419420249,35.0352890560634,0,6.26108829380972,0.550046336919272,4.20270058685973,-9.86453612249462,2.08926027600776,-0.248461359298500,2.01066778827338,0.96668101485066,-1.76420477524832
"Anacardiaceae","Thyrsodium","puberulum","B427038","B4",44,76,NA,0.5,2,0.437,1.699,0.020415149,0.546384,-34.67311247,0.00044,0.0085938,77.4658468447588,22.7439576160111,0,7.66369945698219,0.818310323513951,5.60531175003219,-10.1162917773036,2.27453683266658,-0.356674943938732,-0.176362626139448,2.6132116880074,1.10402975269859
"Anacardiaceae","Thyrsodium","puberulum","B436022","B4",60,53,NA,0.48,4,0.502,2.268,0.024657444,0.591539,-29.86804281,0.00118,0.0125101,65.5720642785747,19.7500496955037,0,6.14099701295368,0.647103242058538,4.08260930600368,-9.98451531626835,2.23994550691386,-0.274436845701760,-2.19562843919611,1.76794560193623,-0.310869283059058
"Anacardiaceae","Thyrsodium","puberulum","B444036","B4",84,63,NA,0.52,4,0.571,2.19,0.013853721,0.302653,-32.13978485,0.00049,0.00293,66.0272375376785,36.8167709599464,0,6.36963415956283,0.567205957202098,4.31124645261283,-9.86428498477307,1.96241410845347,-0.356674943938732,2.30498831416548,1.40763744171307,-1.09134060876622
"Anacardiaceae","Thyrsodium","puberulum","LV109055","LV1",101.8,38.8,NA,0.51468,6,0.4390824,2.03179918,0.019820729,0.385967,-32.3953906,0.0005015,0.0059698,82.1598528300386,25.1583964356515,0,7.1956967594925,0.969515493111453,5.1373090525425,-10.1806783136896,2.17582321771711,-0.534435489405125,0.44835193594486,2.53470468513930,0.0947283861117142
"Anacardiaceae","Thyrsodium","puberulum","LV109080","LV1",125.4,27.8,NA,0.51186,8.8,0.509577015,3.4356209,0.013820668,0,-33.09396174,0.0004834,0.0023138,61.2491151945751,37.0756277482391,0,6.72222325904338,0.831458796357458,4.66383555209338,-10.0382167052175,2.13597584677618,-0.397496938458987,2.34717676264062,2.05019166717557,-1.72097463232653
"Anacardiaceae","Thyrsodium","puberulum","M17116024","M1711",24,13,NA,0.5872,3,0.507,3.08,0.02491812,0.427234,-30.82073226,0.0007301,0.00471,31.2079917765073,18.7720100523215,0,5.87756416201179,0.295154087290482,3.81917645506179,-10.0135610000214,2.63642728718748,-0.449103565137994,-1.37469568347505,0.0529639126971261,-0.489778427980878
"Anacardiaceae","Thyrsodium","puberulum","M17116075","M1711",4,56,NA,0.5178,2,0.656828598,2.77,0.017083478,0.712918,-31.66415123,0.0005015,0.0030036,65.6776993194294,29.5798485863303,0,6.91820011131167,1.05894703227568,4.85981240436167,-9.96356270876562,2.14754886960659,-0.313205029682867,1.40653900528678,1.77885454373965,0.179970610504795
"Anacardiaceae","Thyrsodium","puberulum","M17116114","M1711",3,90,NA,0.5336,3,0.53,1.9855,0.017584065,0.839455,-33.66577765,0.0006379,0.0041039,40.1353224168046,26.1875431777805,0,7.19555775193549,0.717839793150317,5.13717004498549,-10.178362316904,2.72692707728493,-0.490369615198608,-0.302659148424747,1.13612544956246,0.83014441649239
"Anacardiaceae","Thyrsodium","puberulum","M17116436","M1711",40,80,NA,0.4207,4,0.482,2.209,0.012790919,0.424293,-34.1598298,0.0004045,0.0019197,62.097205775703,39.5784292747065,0,6.8287898056333,0.708035793053696,4.77040209868331,-9.87928360542078,2.05924561596203,-0.527632742082372,2.57532698883339,2.00949519556469,-0.809096168947475
"Anacardiaceae","Thyrsodium","puberulum","M17116478","M1711",34,48,NA,0.811,4,0.555298205,2.22528358,0.013951144,0.234443,-33.32679761,0.0004401,0.0015695,61.0173502168034,36.2931115183099,0,6.41338566923596,0.56531380905006,4.35499796228596,-9.9213066177953,2.24236345325036,-0.913295222894357,2.93910704364718,-0.0674561660755865,0.609673264598742
"Anacardiaceae","Thyrsodium","puberulum","M17116544","M1711",64,17,NA,0.62034,5.5,0.508,2.394,0.013677596,0.0921177,-31.04471773,0.00044,0.0031964,52.8054716140279,36.8616044807874,0,6.61506768377766,0.751416088683921,4.55667997682766,-9.97120122355192,2.13483146300679,-0.706029806390959,2.4034389108995,1.24438297409439,-0.745444279112077
"Anacardiaceae","Thyrsodium","puberulum","M17116573","M1711",59,29,NA,0.6347,1,0.478,2.7015,0.019369571,0.671106,-30.58488677,0.0008107,0.00532,78.4218137969568,22.8264919352858,0,7.72250492521377,0.933475556628256,5.66411721826377,-10.0065508620609,2.11086659295181,-0.705017353130433,0.359821436837517,2.44517762539267,1.48533718156489
"Anacardiaceae","Thyrsodium","puberulum","M17116574","M1711",55,31,NA,0.67,1,0.565147221088409,2.609,0.02347478,0.0949495,-32.92948011,0.0006069,0.0040583,60.4560268452035,24.5969600674608,0,6.48761594310817,0.534542150383307,4.42922823615818,-10.0405941628619,2.53712079309584,-0.508827621103318,0.232690630982657,0.452871732992989,0.645925691872765
"Anacardiaceae","Thyrsodium","puberulum","M17116611","M1711",51,66,NA,0.4785,1,0.46,1.6375,0.022871372,0.187346,-32.08298851,0.0005757,0.0054921,59.504411431023,22.3163702359047,0,6.60416168298143,0.58963680419028,4.54577397603143,-9.93077458174827,2.40963709067505,-0.459974093608557,-0.335625113163359,1.39311777640210,0.0161297840262972
"Anacardiaceae","Thyrsodium","puberulum","M17116904","M1711",94,42,NA,0.8452,6,0.683,2.35,0.013352292,0.220751,-32.97344978,0.00068,0.00249,72.6479305511557,38.2295824567048,0,6.99214195671030,0.771650242047889,4.9337542497603,-9.95715597988597,2.19981973450206,-0.900663475988456,3.1665021219462,0.288635473319562,1.02105534128826
"Anacardiaceae","Thyrsodium","puberulum","M17118965","M1711",95,91,NA,0.4889,3,0.499,1.8875,0.012487233,0.299497,-32.6037536,0.0003601,0.00142,68.2709707277673,33.2745657837714,0,6.85610477027483,1.16627093714192,4.79771706332483,-9.87415483490979,2.03686359730347,-0.336032333392828,2.5317688556273,2.29070237541374,-0.598448564608174
"Anacardiaceae","Thyrsodium","puberulum","NH200498","NH20",95,315,NA,0.5163,5,0.461,1.779,0.014789744,0.300461,-31.27214206,0.0005156,0.0047824,65.3196582504336,34.7112586938625,0,6.7155176318688,0.433944579430033,4.6571299249188,-9.85350780220618,1.96205239512063,-0.363124267618639,1.60634352825648,1.89761077921360,-1.23403322375584
"Anacardiaceae","Thyrsodium","puberulum","NL110237","NL11",140,79,NA,0.5621,6,0.449,1.5805,0.020684775,0.388307,-31.82490719,0.0007816,0.00532,51.6462754467714,25.6183583042782,0,6.8236906444429,0.550046336919272,4.7653029374929,-10.0465211560467,2.26468699399972,-0.253731633082233,-0.351122287541572,1.58554731030718,-0.635368993560512
"Anacardiaceae","Thyrsodium","puberulum","NL110616","NL11",156,65,NA,0.4801,5.35,0.363,2.53782931,0.024641031,0.460746,-31.54635364,0.0008107,0.01253,39.9449680396381,19.7296023855495,0,6.48880760164045,0.0551192992210795,4.43041989469045,-10.3659419621307,3.12028689453613,-0.213069465742735,-3.57458389070095,1.28782911488343,-0.64727406108614
"Anacardiaceae","Thyrsodium","puberulum","P01860298","P018",97,37,NA,0.5942,2,0.488,3.4607838,0.01720812,0.328804,-32.617679155,0.0005698,0.0060192,55.7177098389034,29.3443043768737,0,7.05153768670523,0.684778930889429,4.99314997975524,-10.3432621621077,2.58350581446778,-0.517179097738166,0.215984810517962,1.71590035664273,0.460815860454507
"Anacardiaceae","Thyrsodium","puberulum","T10363","T1",29,42,NA,0.53494,2.9,0.475976398,1.53637482,0.022862257,0.542748,-33.07006622,0.0006379,0.0066014,88.5178442508904,21.3500699135042,0,7.15878853029055,0.607952334496713,5.10040082334055,-10.1643438232904,2.43827822079429,-0.254376253745308,-0.785853065141366,2.06796155374474,0.655001193912491
"Anacardiaceae","AnacardiaceaeIND","sp.B1","M17119801","M1711",36,21,NA,0.4614,2,0.434,1.88,0.022733974,0.509437,-30.63699929,0.0006668,0.0019926,59.2510252921896,22.4570934554210,0,5.83393315912125,0.0263173083173734,4.61015772749913,-10.0077237805054,2.48550384299775,-0.289416909745497,-0.90944809184721,1.11530590290922,-0.916875914072873
"Annonaceae","Annona","prevostiae","A110112","A11",29,95,NA,0.28,2,0.364395260810852,1.19564244,0.028358423,0.599458,-30.67204133,0.0009339,0.0064171,69.0711115676501,17.7265834563509,0,4.62497281328427,0.312374685042152,4.62497281328427,-10.2694878935674,2.51072734940974,-0.579818495252942,-2.72001716789984,1.61430039491234,-0.436159288349919
"Annonaceae","Duguetia","calycina","B430051","B4",32,0,NA,0.59,5,0.569,3.664,0.015766625,0.67172,-33.66932744,0.0004943,0.00734,72.159749787284,29.4395522248933,0,4.49832709037004,0.802001585472027,4.49832709037004,-10.3097966260266,2.36494991502457,-0.328504066972036,0.601307612038235,1.08918895866096,-0.266728468637617
"Annonaceae","Duguetia","calycina","B430052","B4",38,0,NA,0.67,3,0.559,2.452,0.022836188,1,-33.82855246,0.0004891,0.0101691,41.2313686362044,18.4476077833423,0,4.51122573981155,0.717839793150317,4.51122573981155,-10.4035375065000,2.64662894663123,-0.693147180559945,-1.42104110498492,-0.303079943999986,1.53191500678231
"Annonaceae","Duguetia","calycina","B430061","B4",49,1,NA,0.483108108,4,0.488,1.90504976,0.035045327,1,-28.49913512,0.0012972,0.01791,52.8401119521512,14.3094032023341,0,4.38576962095272,0.492661653138320,4.38576962095272,-10.5046057985492,2.70991994299936,-0.537340729421746,-5.27324283022044,0.894100276296665,0.739311098530936
"Annonaceae","Duguetia","calycina","B438047","B4",52,2,NA,0.62,6,0.50515873,2.66357177,0.01988591,0.533816,-34.34134463,0.0005034,0.00384,51.3781448480348,26.51338256323,0,4.45395962421919,0.691479123459248,4.45395962421919,-10.2879634215567,2.54195102683956,-0.397496938458987,0.154542752839844,0.324322555581719,-0.335109078235089
"Annonaceae","Duguetia","calycina","M17116565","M1711",65,32,NA,0.6983,1,0.627,3.3605,0.022107686,0.632798,-31.90647178,0.0007883,0.0125101,34.2035058790818,19.7010147946256,0,4.43319492124828,0.676340062243564,4.43319492124828,-10.5374129076111,2.81976498754464,-0.866310799569134,-1.86956822568840,-0.502855020663106,1.76478741438765
"Annonaceae","Duguetia","calycina","P00610117","P006",15,188,NA,0.7286,6,0.771387956,3.1888528,0.02193656,1,-34.44165108,0.00046,0.0054721,61.8673804872587,21.2883317165499,0,3.62789018248751,0.69647497065262,3.62789018248751,-10.3152994874146,2.48898937490529,-0.510825623765991,0.0508407963050372,-1.31207790947700,0.689358688790321
"Annonaceae","Duguetia","calycina","P00610657","P006",88,146,NA,0.6734,6,0.702835601,1.38848751,0.021719396,0.619582,-34.44799045,0.0003298,0.004959,70.1489138488184,21.4920660316705,0,3.53125050991035,0.816838652902495,3.53125050991035,-10.2585826664608,2.49925297032423,-0.365283318475333,0.269918649311951,-1.03321767243230,0.195167478382964
"Annonaceae","Duguetia","surinamensis","NH200001","NH20",5,303,NA,0.7703,1,0.715688769,0.97884146,0.030964232,0.828379,-32.79840714,0.0005565,0.00673,65.519572647386,15.0686017983588,0,3.56199260420808,0.436102077570054,3.56199260420808,-9.88668802060204,2.44575871419015,-0.828279854551442,-0.80294452829548,-2.14678489376454,1.87116494121490
"Annonaceae","Duguetia","surinamensis","NH200152","NH20",34,312,NA,0.7349,5,0.747,1.503,0.018997576,0.252701,-31.317806194,0.0003862,0.0026368,65.1398228976859,25.3146498045981,0,3.46573590279973,0.433944579430033,3.46573590279973,-9.98778692202228,2.61274002129789,-0.788777411575195,1.25182692038960,-1.91407517423441,-0.0785366102466953
"Annonaceae","Duguetia","surinamensis","NH200288","NH20",53,374,NA,0.8143,3,0.678725314,1.542,0.025019096,0.248867,-33.921792,0.0007641,0.00451,53.2120085775872,19.2819078711199,0,3.6393390085538,0.721086549249187,3.6393390085538,-9.95396140684834,2.47203018859946,-0.884549846090093,0.284238875593185,-1.93351553374185,1.32750661547381
"Annonaceae","Duguetia","surinamensis","NH200303","NH20",61,312,NA,0.6407,1.3,0.65738334,0.87068353,0.025031654,0.240319,-32.04615601,0.0009468,0.00965,50.7749283361713,18.8995858258863,0,3.32022831912849,0.331698957868555,3.32022831912849,-10.0011695255643,2.66098269024422,-0.464419250951835,-1.60463335423159,-1.47578059564124,0.317718816330501
"Annonaceae","Duguetia","surinamensis","NH200334","NH20",65,372,NA,0.82835,1,0.691516832,0.54033176,0.018600204,0.552548,-33.282942,0.00037,0.00197,62.9712982083748,26.4132337999486,0,3.27083556379891,0.436102077570054,3.27083556379891,-9.54088182613293,2.26409492900268,-0.891598119283784,2.25758987553996,-2.48747592335436,0.936860056684205
"Annonaceae","Duguetia","surinamensis","NH200349","NH20",62,391,NA,0.76525,5,0.548916518688202,0.7349994,0.023041575,0.539677,-31.86679266,0.0005673,0.00553,46.987945651655,20.5812552590609,0,3.87328217711172,0.546192767603282,3.87328217711172,-10.0465248368183,2.67231388180608,-0.888675564841182,-0.362170902094312,-1.50105475587322,0.734839416072081
"Annonaceae","Duguetia","surinamensis","NH200473","NH20",85,376,NA,0.7917,1,0.74375244,2.73538256,0.026984628,0.620826,-32.65753391,0.0003734,0.0016519,62.176693225972,17.9725529222669,0,4.05814151355814,0.436102077570054,4.05814151355814,-10.0701157047571,2.58949941108950,-0.884549846090093,0.332371873088501,-1.84049277045362,1.57231558320954
"Annonaceae","Duguetia","surinamensis","NH200542","NH20",93,387,NA,0.77,3,0.776,2.32746846,0.034103754,0.536144,-32.78584116,0.0008107,0.0089673,61.9124062936868,13.9827282357244,0,3.59181774127080,0.45953232937844,3.59181774127080,-10.0084214146903,2.53402744712295,-0.594388408536682,-1.66481059725334,-1.87902549201427,1.33857879067146
"Annonaceae","Duguetia","surinamensis","NL110001","NL11",108,0,NA,0.7074,2,0.581308613,2.064,0.033631033,0.400356,-33.28568338,0.00078,0.0089458,52.5088776130633,14.4326029474028,0,4.08092154188996,0.522754194631264,4.08092154188996,-10.228866414608,2.67400789356733,-0.570044983425962,-2.26656098327812,-0.86665630902814,1.27822256681279
"Annonaceae","Duguetia","surinamensis","NL110097","NL11",114,58,NA,0.7148,4,0.548,4.1005,0.029538374,0.889025,-32.19975313,0.0006879,0.0038613,47.2963821188996,15.6117668833091,0,3.24649099190117,0.538440790798964,3.24649099190117,-9.89662629003913,2.43556077568485,-0.509326747642255,-1.04918489149004,-1.06294836358164,-0.184141666910271
"Annonaceae","Duguetia","surinamensis","NL110246","NL11",140,97,8.534638e-05,0.7503,7,0.56,1.763,0.035492433,0.382444,-33.15952324,0.0007757,0.0040124,50.5508976183167,13.5330853199047,0,4.00793906225797,0.548121408509688,4.00793906225797,-10.0172881411164,2.59451603374983,-0.652197194230991,-1.59616113725493,-1.27803409037368,0.489315923736455
"Annonaceae","Duguetia","surinamensis","NL110496","NL11",184,75,NA,0.66932,4,0.617,2.0675,0.029860599,0.784886,-31.36285515,0.0005264,0.0024284,69.8531137988448,16.4193212266104,0,4.15208922393826,0.716212453490942,4.15208922393826,-9.87155698596528,2.26400998370453,-0.332539978093608,-0.409124155086003,-0.254967083941167,0.0969138649791117
"Annonaceae","Fusaea","longifolia","A110273","A11",64,82,NA,0.63,3,0.565105795860291,1.44097344,0.014513495,0.346483,-31.40936449,0.000721,0.00681,52.44328619659,34.5796252090119,0,4.00551334851548,0.277631736598280,4.00551334851548,-10.0777876215513,2.61672210719701,-0.446287102628419,0.452055839465269,-0.321549709378954,-0.631875507730277
"Annonaceae","Fusaea","longifolia","A110319","A11",71,28,NA,0.7,2,0.484116554260254,1.22712232,0.024112671,0.71485,-33.80228804,0.00053,0.007,64.9620763319076,21.2597105709941,0,4.88683418611431,0.698134722070984,4.88683418611431,-9.9352558158767,2.29033647091785,-0.579818495252942,-0.114329875432868,0.282737335358154,1.29245901319428
"Annonaceae","Fusaea","longifolia","A110392","A11",85,32,NA,0.66,4,0.577432513237,1.24559055,0.026597696,0.382115,-33.20498117,0.0004683,0.0050058,53.0077731373465,19.4331390992278,0,4.47544107931331,0.584076085505583,4.47544107931331,-9.90567563313133,2.49674110743500,-0.843970070294529,-0.081733002246849,-0.788813703601237,0.820763069668323
"Annonaceae","Fusaea","longifolia","NH200249","NH20",55,312,NA,0.5512,7,0.363,2.601,0.020154008,0.21593,-33.03131606,0.00039,0.0058615,84.2617698720434,23.9629732210089,0,3.44468249360189,0.470003629245736,3.44468249360189,-9.46551293551424,1.82860003844913,-0.265659688417288,1.25759559444694,0.841738368183495,-2.28305228690010
"Annonaceae","Fusaea","longifolia","NH200642","NH20",26,343,NA,0.4386,2,0.418,2.3,0.015046199,0.231616,-33.73861104,0.00034,0.00267,75.52902594136,25.4865352372383,0,4.43359072572604,0.314810739840033,4.43359072572604,-9.82446422887615,2.34874713475721,-0.0138961051921114,0.841911809813917,1.36371934114577,-1.66710130345328
"Annonaceae","Fusaea","longifolia","NL110220","NL11",140,50,NA,0.5101,5,0.423,2.1885,0.017182894,0.237888,-33.39528166,0.00029,0.00445,94.278071198232,28.6290478774996,0,3.92395157629342,0.371563556432483,3.92395157629342,-9.92438362777364,2.07026114933487,-0.0675296567935993,1.23148015619734,1.27139317682172,-1.92497600706097
"Annonaceae","Fusaea","longifolia","NL110414","NL11",179,17,NA,0.6241,3,0.585,2.812,0.018663575,0.67172,-32.04965254,0.00097,0.017163,37.5398604421127,26.7225492436470,0,4.60049259643698,0.482426149244293,4.60049259643698,-10.0733022861255,2.50165700765051,-0.329337747720613,-1.63715217676811,0.466599988272227,0.358310598806163
"Annonaceae","Fusaea","longifolia","T10035","T1",104,98.5,5.9041e-05,0.63014,5.1,0.603209668,3.41225189,0.022602088,0.462468,-33.09975001,0.00087,0.00401,72.1866777057757,22.260628221605,0,4.49332202444466,0.56531380905006,4.49332202444466,-10.1405523295959,2.44433969024953,-0.509659637126021,-0.196355515448569,0.296223770640116,0.0376161096273581
"Annonaceae","Fusaea","longifolia","T10106","T1",88.5,19.5,NA,0.64103,4.6,0.524265842,2.49699942,0.031500376,0.438489,-34.22448441,0.0007308,0.0086957,59.6175842554283,19.5234136570306,0,3.9055125240557,0.246860077931526,3.9055125240557,-10.1946482630997,2.68075718054723,-0.420680273914645,-1.97521619607688,-0.547994867765012,0.164644200579644
"Annonaceae","Fusaea","longifolia","T10288","T1",41.5,81,NA,0.72,4,0.522028154,2.07187844,0.021519562,0.361103,-34.19892865,0.0005114,0.0038613,74.9350384133886,22.3897349506212,0,4.87306781525876,0.711314484515394,4.87306781525876,-10.2713633827457,2.51631024337632,-0.762926075167862,0.424676253927549,0.165826730010601,1.12524230216810
"Annonaceae","Fusaea","longifolia","T12003","T1",65.5,87,NA,0.60096,3.4,0.510075856,3.88013024,0.027090848,0.138859,-33.16306087,0.0005999,0.00451,65.9355227892242,18.5934319369869,0,4.37597377213903,0.343589704390077,4.37597377213903,-10.2565757264352,2.68957481856880,-0.149428513491929,-1.22308182758451,0.513976165226534,-0.657981645089636
